Year;Month;MonthId;County;CountyId;AccidentType;Severity;Quantity
2024;juli;7;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Skadade;161
2024;juli;7;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Skadade;319
2024;juli;7;Uppsala län;3;Motorfordonsolycka, ej kollision med oskyddad;Skadade;16
2024;juli;7;Uppsala län;3;Olycka med oskyddad trafikant inblandad;Skadade;22
2024;juli;7;Södermanlands län;4;Olycka med oskyddad trafikant inblandad;Skadade;58
2024;juli;7;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Skadade;31
2024;juli;7;Östergötlands län;5;Olycka med oskyddad trafikant inblandad;Skadade;77
2024;juli;7;Östergötlands län;5;Motorfordonsolycka, ej kollision med oskyddad;Skadade;34
2024;juli;7;Jönköpings län;6;Motorfordonsolycka, ej kollision med oskyddad;Skadade;26
2024;juli;7;Jönköpings län;6;Olycka med oskyddad trafikant inblandad;Skadade;13
2024;juli;7;Kronobergs län;7;Olycka med oskyddad trafikant inblandad;Skadade;40
2024;juli;7;Kronobergs län;7;Motorfordonsolycka, ej kollision med oskyddad;Skadade;25
2024;juli;7;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Skadade;41
2024;juli;7;Kalmar län;8;Olycka med oskyddad trafikant inblandad;Skadade;44
2024;juli;7;Gotlands län;9;Motorfordonsolycka, ej kollision med oskyddad;Skadade;16
2024;juli;7;Gotlands län;9;Olycka med oskyddad trafikant inblandad;Skadade;3
2024;juli;7;Blekinge län;10;Motorfordonsolycka, ej kollision med oskyddad;Skadade;16
2024;juli;7;Blekinge län;10;Olycka med oskyddad trafikant inblandad;Skadade;53
2024;juli;7;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Skadade;183
2024;juli;7;Skåne län;12;Olycka med oskyddad trafikant inblandad;Skadade;435
2024;juli;7;Hallands län;13;Motorfordonsolycka, ej kollision med oskyddad;Skadade;34
2024;juli;7;Hallands län;13;Olycka med oskyddad trafikant inblandad;Skadade;40
2024;juli;7;Västra Götalands län;14;Olycka med oskyddad trafikant inblandad;Skadade;115
2024;juli;7;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Skadade;145
2024;juli;7;Värmlands län;17;Olycka med oskyddad trafikant inblandad;Skadade;57
2024;juli;7;Värmlands län;17;Motorfordonsolycka, ej kollision med oskyddad;Skadade;35
2024;juli;7;Örebro län;18;Motorfordonsolycka, ej kollision med oskyddad;Skadade;38
2024;juli;7;Örebro län;18;Olycka med oskyddad trafikant inblandad;Skadade;34
2024;juli;7;Västmanlands län;19;Motorfordonsolycka, ej kollision med oskyddad;Skadade;29
2024;juli;7;Västmanlands län;19;Olycka med oskyddad trafikant inblandad;Skadade;21
2024;juli;7;Dalarnas län;20;Motorfordonsolycka, ej kollision med oskyddad;Skadade;43
2024;juli;7;Dalarnas län;20;Olycka med oskyddad trafikant inblandad;Skadade;91
2024;juli;7;Gävleborgs län;21;Motorfordonsolycka, ej kollision med oskyddad;Skadade;26
2024;juli;7;Gävleborgs län;21;Olycka med oskyddad trafikant inblandad;Skadade;26
2024;juli;7;Västernorrlands län;22;Motorfordonsolycka, ej kollision med oskyddad;Skadade;37
2024;juli;7;Västernorrlands län;22;Olycka med oskyddad trafikant inblandad;Skadade;42
2024;juli;7;Jämtlands län;23;Motorfordonsolycka, ej kollision med oskyddad;Skadade;13
2024;juli;7;Västerbottens län;24;Olycka med oskyddad trafikant inblandad;Skadade;31
2024;juli;7;Västerbottens län;24;Motorfordonsolycka, ej kollision med oskyddad;Skadade;34
2024;juli;7;Norrbottens län;25;Olycka med oskyddad trafikant inblandad;Skadade;4
2024;juli;7;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Skadade;23
2024;juli;7;Okänt;26;Motorfordonsolycka, ej kollision med oskyddad;Skadade;2
2024;juli;7;Okänt;26;Olycka med oskyddad trafikant inblandad;Skadade;2
2024;juni;6;Okänt;26;Motorfordonsolycka, ej kollision med oskyddad;Skadade;3
2024;juni;6;Okänt;26;Olycka med oskyddad trafikant inblandad;Skadade;4
2024;juni;6;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Skadade;17
2024;juni;6;Norrbottens län;25;Olycka med oskyddad trafikant inblandad;Skadade;14
2024;juni;6;Västerbottens län;24;Motorfordonsolycka, ej kollision med oskyddad;Skadade;44
2024;juni;6;Västerbottens län;24;Olycka med oskyddad trafikant inblandad;Skadade;149
2024;juni;6;Jämtlands län;23;Motorfordonsolycka, ej kollision med oskyddad;Skadade;17
2024;juni;6;Jämtlands län;23;Olycka med oskyddad trafikant inblandad;Skadade;4
2024;juni;6;Västernorrlands län;22;Motorfordonsolycka, ej kollision med oskyddad;Skadade;43
2024;juni;6;Västernorrlands län;22;Olycka med oskyddad trafikant inblandad;Skadade;81
2024;juni;6;Gävleborgs län;21;Motorfordonsolycka, ej kollision med oskyddad;Skadade;23
2024;juni;6;Gävleborgs län;21;Olycka med oskyddad trafikant inblandad;Skadade;34
2024;juni;6;Dalarnas län;20;Olycka med oskyddad trafikant inblandad;Skadade;128
2024;juni;6;Dalarnas län;20;Motorfordonsolycka, ej kollision med oskyddad;Skadade;65
2024;juni;6;Västmanlands län;19;Olycka med oskyddad trafikant inblandad;Skadade;22
2024;juni;6;Västmanlands län;19;Motorfordonsolycka, ej kollision med oskyddad;Skadade;44
2024;juni;6;Örebro län;18;Olycka med oskyddad trafikant inblandad;Skadade;40
2024;juni;6;Örebro län;18;Motorfordonsolycka, ej kollision med oskyddad;Skadade;42
2024;juni;6;Värmlands län;17;Motorfordonsolycka, ej kollision med oskyddad;Skadade;51
2024;juni;6;Värmlands län;17;Olycka med oskyddad trafikant inblandad;Skadade;44
2024;juni;6;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Skadade;191
2024;juni;6;Västra Götalands län;14;Olycka med oskyddad trafikant inblandad;Skadade;223
2024;juni;6;Hallands län;13;Motorfordonsolycka, ej kollision med oskyddad;Skadade;46
2024;juni;6;Hallands län;13;Olycka med oskyddad trafikant inblandad;Skadade;158
2024;juni;6;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Skadade;168
2024;juni;6;Skåne län;12;Olycka med oskyddad trafikant inblandad;Skadade;485
2024;juni;6;Blekinge län;10;Olycka med oskyddad trafikant inblandad;Skadade;35
2024;juni;6;Blekinge län;10;Motorfordonsolycka, ej kollision med oskyddad;Skadade;25
2024;juni;6;Gotlands län;9;Motorfordonsolycka, ej kollision med oskyddad;Skadade;11
2024;juni;6;Gotlands län;9;Olycka med oskyddad trafikant inblandad;Skadade;9
2024;juni;6;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Skadade;38
2024;juni;6;Kalmar län;8;Olycka med oskyddad trafikant inblandad;Skadade;51
2024;juni;6;Kronobergs län;7;Motorfordonsolycka, ej kollision med oskyddad;Skadade;38
2024;juni;6;Kronobergs län;7;Olycka med oskyddad trafikant inblandad;Skadade;44
2024;juni;6;Jönköpings län;6;Motorfordonsolycka, ej kollision med oskyddad;Skadade;42
2024;juni;6;Jönköpings län;6;Olycka med oskyddad trafikant inblandad;Skadade;34
2024;juni;6;Östergötlands län;5;Olycka med oskyddad trafikant inblandad;Skadade;177
2024;juni;6;Östergötlands län;5;Motorfordonsolycka, ej kollision med oskyddad;Skadade;60
2024;juni;6;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Skadade;45
2024;juni;6;Södermanlands län;4;Olycka med oskyddad trafikant inblandad;Skadade;92
2024;juni;6;Uppsala län;3;Olycka med oskyddad trafikant inblandad;Skadade;58
2024;juni;6;Uppsala län;3;Motorfordonsolycka, ej kollision med oskyddad;Skadade;25
2024;juni;6;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Skadade;234
2024;juni;6;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Skadade;482
2024;maj;5;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Skadade;255
2024;maj;5;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Skadade;746
2024;maj;5;Uppsala län;3;Motorfordonsolycka, ej kollision med oskyddad;Skadade;36
2024;maj;5;Uppsala län;3;Olycka med oskyddad trafikant inblandad;Skadade;79
2024;maj;5;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Skadade;48
2024;maj;5;Södermanlands län;4;Olycka med oskyddad trafikant inblandad;Skadade;111
2024;maj;5;Östergötlands län;5;Motorfordonsolycka, ej kollision med oskyddad;Skadade;59
2024;maj;5;Östergötlands län;5;Olycka med oskyddad trafikant inblandad;Skadade;166
2024;maj;5;Jönköpings län;6;Motorfordonsolycka, ej kollision med oskyddad;Skadade;43
2024;maj;5;Jönköpings län;6;Olycka med oskyddad trafikant inblandad;Skadade;44
2024;maj;5;Kronobergs län;7;Motorfordonsolycka, ej kollision med oskyddad;Skadade;33
2024;maj;5;Kronobergs län;7;Olycka med oskyddad trafikant inblandad;Skadade;63
2024;maj;5;Kalmar län;8;Olycka med oskyddad trafikant inblandad;Skadade;39
2024;maj;5;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Skadade;25
2024;maj;5;Gotlands län;9;Olycka med oskyddad trafikant inblandad;Skadade;9
2024;maj;5;Gotlands län;9;Motorfordonsolycka, ej kollision med oskyddad;Skadade;9
2024;maj;5;Blekinge län;10;Olycka med oskyddad trafikant inblandad;Skadade;53
2024;maj;5;Blekinge län;10;Motorfordonsolycka, ej kollision med oskyddad;Skadade;28
2024;maj;5;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Skadade;213
2024;maj;5;Skåne län;12;Olycka med oskyddad trafikant inblandad;Skadade;700
2024;maj;5;Hallands län;13;Motorfordonsolycka, ej kollision med oskyddad;Skadade;59
2024;maj;5;Hallands län;13;Olycka med oskyddad trafikant inblandad;Skadade;228
2024;maj;5;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Skadade;228
2024;maj;5;Västra Götalands län;14;Olycka med oskyddad trafikant inblandad;Skadade;291
2024;maj;5;Örebro län;18;Olycka med oskyddad trafikant inblandad;Skadade;30
2024;maj;5;Örebro län;18;Motorfordonsolycka, ej kollision med oskyddad;Skadade;51
2024;maj;5;Värmlands län;17;Olycka med oskyddad trafikant inblandad;Skadade;63
2024;maj;5;Värmlands län;17;Motorfordonsolycka, ej kollision med oskyddad;Skadade;29
2024;maj;5;Västmanlands län;19;Motorfordonsolycka, ej kollision med oskyddad;Skadade;26
2024;maj;5;Västmanlands län;19;Olycka med oskyddad trafikant inblandad;Skadade;14
2024;maj;5;Dalarnas län;20;Motorfordonsolycka, ej kollision med oskyddad;Skadade;41
2024;maj;5;Dalarnas län;20;Olycka med oskyddad trafikant inblandad;Skadade;138
2024;maj;5;Gävleborgs län;21;Motorfordonsolycka, ej kollision med oskyddad;Skadade;20
2024;maj;5;Gävleborgs län;21;Olycka med oskyddad trafikant inblandad;Skadade;37
2024;maj;5;Västernorrlands län;22;Motorfordonsolycka, ej kollision med oskyddad;Skadade;33
2024;maj;5;Västernorrlands län;22;Olycka med oskyddad trafikant inblandad;Skadade;100
2024;maj;5;Jämtlands län;23;Olycka med oskyddad trafikant inblandad;Skadade;6
2024;maj;5;Jämtlands län;23;Motorfordonsolycka, ej kollision med oskyddad;Skadade;16
2024;maj;5;Västerbottens län;24;Olycka med oskyddad trafikant inblandad;Skadade;196
2024;maj;5;Västerbottens län;24;Motorfordonsolycka, ej kollision med oskyddad;Skadade;41
2024;maj;5;Norrbottens län;25;Olycka med oskyddad trafikant inblandad;Skadade;16
2024;maj;5;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Skadade;12
2024;maj;5;Okänt;26;Motorfordonsolycka, ej kollision med oskyddad;Skadade;10
2024;maj;5;Okänt;26;Olycka med oskyddad trafikant inblandad;Skadade;6
2024;april;4;Okänt;26;Motorfordonsolycka, ej kollision med oskyddad;Skadade;8
2024;april;4;Okänt;26;Olycka med oskyddad trafikant inblandad;Skadade;4
2024;april;4;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Skadade;21
2024;april;4;Norrbottens län;25;Olycka med oskyddad trafikant inblandad;Skadade;5
2024;april;4;Västerbottens län;24;Motorfordonsolycka, ej kollision med oskyddad;Skadade;36
2024;april;4;Västerbottens län;24;Olycka med oskyddad trafikant inblandad;Skadade;148
2024;april;4;Jämtlands län;23;Motorfordonsolycka, ej kollision med oskyddad;Skadade;10
2024;april;4;Jämtlands län;23;Olycka med oskyddad trafikant inblandad;Skadade;7
2024;april;4;Västernorrlands län;22;Motorfordonsolycka, ej kollision med oskyddad;Skadade;24
2024;april;4;Västernorrlands län;22;Olycka med oskyddad trafikant inblandad;Skadade;65
2024;april;4;Gävleborgs län;21;Motorfordonsolycka, ej kollision med oskyddad;Skadade;10
2024;april;4;Gävleborgs län;21;Olycka med oskyddad trafikant inblandad;Skadade;22
2024;april;4;Dalarnas län;20;Olycka med oskyddad trafikant inblandad;Skadade;96
2024;april;4;Dalarnas län;20;Motorfordonsolycka, ej kollision med oskyddad;Skadade;40
2024;april;4;Västmanlands län;19;Motorfordonsolycka, ej kollision med oskyddad;Skadade;28
2024;april;4;Västmanlands län;19;Olycka med oskyddad trafikant inblandad;Skadade;38
2024;april;4;Örebro län;18;Motorfordonsolycka, ej kollision med oskyddad;Skadade;42
2024;april;4;Örebro län;18;Olycka med oskyddad trafikant inblandad;Skadade;22
2024;april;4;Västra Götalands län;14;Olycka med oskyddad trafikant inblandad;Skadade;239
2024;april;4;Värmlands län;17;Motorfordonsolycka, ej kollision med oskyddad;Skadade;36
2024;april;4;Värmlands län;17;Olycka med oskyddad trafikant inblandad;Skadade;41
2024;april;4;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Skadade;190
2024;april;4;Hallands län;13;Motorfordonsolycka, ej kollision med oskyddad;Skadade;48
2024;april;4;Hallands län;13;Olycka med oskyddad trafikant inblandad;Skadade;107
2024;april;4;Skåne län;12;Olycka med oskyddad trafikant inblandad;Skadade;523
2024;april;4;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Skadade;186
2024;april;4;Blekinge län;10;Motorfordonsolycka, ej kollision med oskyddad;Skadade;13
2024;april;4;Blekinge län;10;Olycka med oskyddad trafikant inblandad;Skadade;26
2024;april;4;Gotlands län;9;Motorfordonsolycka, ej kollision med oskyddad;Skadade;4
2024;april;4;Gotlands län;9;Olycka med oskyddad trafikant inblandad;Skadade;2
2024;april;4;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Skadade;21
2024;april;4;Kalmar län;8;Olycka med oskyddad trafikant inblandad;Skadade;27
2024;april;4;Kronobergs län;7;Olycka med oskyddad trafikant inblandad;Skadade;26
2024;april;4;Kronobergs län;7;Motorfordonsolycka, ej kollision med oskyddad;Skadade;25
2024;april;4;Jönköpings län;6;Motorfordonsolycka, ej kollision med oskyddad;Skadade;34
2024;april;4;Jönköpings län;6;Olycka med oskyddad trafikant inblandad;Skadade;37
2024;april;4;Östergötlands län;5;Olycka med oskyddad trafikant inblandad;Skadade;109
2024;april;4;Östergötlands län;5;Motorfordonsolycka, ej kollision med oskyddad;Skadade;40
2024;april;4;Södermanlands län;4;Olycka med oskyddad trafikant inblandad;Skadade;56
2024;april;4;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Skadade;42
2024;april;4;Uppsala län;3;Olycka med oskyddad trafikant inblandad;Skadade;68
2024;april;4;Uppsala län;3;Motorfordonsolycka, ej kollision med oskyddad;Skadade;31
2024;april;4;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Skadade;225
2024;april;4;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Skadade;476
2024;mars;3;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Skadade;356
2024;mars;3;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Skadade;201
2024;mars;3;Uppsala län;3;Olycka med oskyddad trafikant inblandad;Skadade;71
2024;mars;3;Uppsala län;3;Motorfordonsolycka, ej kollision med oskyddad;Skadade;33
2024;mars;3;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Skadade;30
2024;mars;3;Södermanlands län;4;Olycka med oskyddad trafikant inblandad;Skadade;57
2024;mars;3;Östergötlands län;5;Motorfordonsolycka, ej kollision med oskyddad;Skadade;44
2024;mars;3;Östergötlands län;5;Olycka med oskyddad trafikant inblandad;Skadade;101
2024;mars;3;Jönköpings län;6;Motorfordonsolycka, ej kollision med oskyddad;Skadade;27
2024;mars;3;Jönköpings län;6;Olycka med oskyddad trafikant inblandad;Skadade;45
2024;mars;3;Kronobergs län;7;Motorfordonsolycka, ej kollision med oskyddad;Skadade;17
2024;mars;3;Kronobergs län;7;Olycka med oskyddad trafikant inblandad;Skadade;26
2024;mars;3;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Skadade;12
2024;mars;3;Kalmar län;8;Olycka med oskyddad trafikant inblandad;Skadade;59
2024;mars;3;Gotlands län;9;Olycka med oskyddad trafikant inblandad;Skadade;2
2024;mars;3;Gotlands län;9;Motorfordonsolycka, ej kollision med oskyddad;Skadade;2
2024;mars;3;Blekinge län;10;Olycka med oskyddad trafikant inblandad;Skadade;22
2024;mars;3;Blekinge län;10;Motorfordonsolycka, ej kollision med oskyddad;Skadade;18
2024;mars;3;Skåne län;12;Olycka med oskyddad trafikant inblandad;Skadade;408
2024;mars;3;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Skadade;148
2024;mars;3;Hallands län;13;Motorfordonsolycka, ej kollision med oskyddad;Skadade;40
2024;mars;3;Hallands län;13;Olycka med oskyddad trafikant inblandad;Skadade;100
2024;mars;3;Värmlands län;17;Motorfordonsolycka, ej kollision med oskyddad;Skadade;28
2024;mars;3;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Skadade;140
2024;mars;3;Västra Götalands län;14;Olycka med oskyddad trafikant inblandad;Skadade;209
2024;mars;3;Örebro län;18;Olycka med oskyddad trafikant inblandad;Skadade;22
2024;mars;3;Värmlands län;17;Olycka med oskyddad trafikant inblandad;Skadade;44
2024;mars;3;Örebro län;18;Motorfordonsolycka, ej kollision med oskyddad;Skadade;30
2024;mars;3;Västmanlands län;19;Olycka med oskyddad trafikant inblandad;Skadade;84
2024;mars;3;Västmanlands län;19;Motorfordonsolycka, ej kollision med oskyddad;Skadade;36
2024;mars;3;Dalarnas län;20;Motorfordonsolycka, ej kollision med oskyddad;Skadade;62
2024;mars;3;Dalarnas län;20;Olycka med oskyddad trafikant inblandad;Skadade;71
2024;mars;3;Gävleborgs län;21;Motorfordonsolycka, ej kollision med oskyddad;Skadade;23
2024;mars;3;Gävleborgs län;21;Olycka med oskyddad trafikant inblandad;Skadade;29
2024;mars;3;Västernorrlands län;22;Motorfordonsolycka, ej kollision med oskyddad;Skadade;29
2024;mars;3;Västernorrlands län;22;Olycka med oskyddad trafikant inblandad;Skadade;73
2024;mars;3;Jämtlands län;23;Motorfordonsolycka, ej kollision med oskyddad;Skadade;24
2024;mars;3;Jämtlands län;23;Olycka med oskyddad trafikant inblandad;Skadade;3
2024;mars;3;Västerbottens län;24;Motorfordonsolycka, ej kollision med oskyddad;Skadade;66
2024;mars;3;Västerbottens län;24;Olycka med oskyddad trafikant inblandad;Skadade;175
2024;mars;3;Norrbottens län;25;Olycka med oskyddad trafikant inblandad;Skadade;5
2024;mars;3;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Skadade;23
2024;mars;3;Okänt;26;Olycka med oskyddad trafikant inblandad;Skadade;2
2024;mars;3;Okänt;26;Motorfordonsolycka, ej kollision med oskyddad;Skadade;8
2024;februari;2;Okänt;26;Motorfordonsolycka, ej kollision med oskyddad;Skadade;5
2024;februari;2;Okänt;26;Olycka med oskyddad trafikant inblandad;Skadade;8
2024;februari;2;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Skadade;38
2024;februari;2;Norrbottens län;25;Olycka med oskyddad trafikant inblandad;Skadade;29
2024;februari;2;Västerbottens län;24;Olycka med oskyddad trafikant inblandad;Skadade;124
2024;februari;2;Västerbottens län;24;Motorfordonsolycka, ej kollision med oskyddad;Skadade;56
2024;februari;2;Jämtlands län;23;Motorfordonsolycka, ej kollision med oskyddad;Skadade;32
2024;februari;2;Jämtlands län;23;Olycka med oskyddad trafikant inblandad;Skadade;16
2024;februari;2;Västernorrlands län;22;Olycka med oskyddad trafikant inblandad;Skadade;85
2024;februari;2;Västernorrlands län;22;Motorfordonsolycka, ej kollision med oskyddad;Skadade;36
2024;februari;2;Gävleborgs län;21;Motorfordonsolycka, ej kollision med oskyddad;Skadade;36
2024;februari;2;Gävleborgs län;21;Olycka med oskyddad trafikant inblandad;Skadade;54
2024;februari;2;Dalarnas län;20;Motorfordonsolycka, ej kollision med oskyddad;Skadade;88
2024;februari;2;Dalarnas län;20;Olycka med oskyddad trafikant inblandad;Skadade;159
2024;februari;2;Västmanlands län;19;Motorfordonsolycka, ej kollision med oskyddad;Skadade;46
2024;februari;2;Västmanlands län;19;Olycka med oskyddad trafikant inblandad;Skadade;169
2024;februari;2;Örebro län;18;Olycka med oskyddad trafikant inblandad;Skadade;55
2024;februari;2;Värmlands län;17;Motorfordonsolycka, ej kollision med oskyddad;Skadade;59
2024;februari;2;Värmlands län;17;Olycka med oskyddad trafikant inblandad;Skadade;145
2024;februari;2;Örebro län;18;Motorfordonsolycka, ej kollision med oskyddad;Skadade;22
2024;februari;2;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Skadade;200
2024;februari;2;Västra Götalands län;14;Olycka med oskyddad trafikant inblandad;Skadade;222
2024;februari;2;Hallands län;13;Motorfordonsolycka, ej kollision med oskyddad;Skadade;41
2024;februari;2;Hallands län;13;Olycka med oskyddad trafikant inblandad;Skadade;111
2024;februari;2;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Skadade;139
2024;februari;2;Skåne län;12;Olycka med oskyddad trafikant inblandad;Skadade;355
2024;februari;2;Blekinge län;10;Motorfordonsolycka, ej kollision med oskyddad;Skadade;26
2024;februari;2;Blekinge län;10;Olycka med oskyddad trafikant inblandad;Skadade;32
2024;februari;2;Gotlands län;9;Olycka med oskyddad trafikant inblandad;Skadade;5
2024;februari;2;Gotlands län;9;Motorfordonsolycka, ej kollision med oskyddad;Skadade;4
2024;februari;2;Kalmar län;8;Olycka med oskyddad trafikant inblandad;Skadade;84
2024;februari;2;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Skadade;28
2024;februari;2;Kronobergs län;7;Motorfordonsolycka, ej kollision med oskyddad;Skadade;27
2024;februari;2;Kronobergs län;7;Olycka med oskyddad trafikant inblandad;Skadade;30
2024;februari;2;Jönköpings län;6;Motorfordonsolycka, ej kollision med oskyddad;Skadade;36
2024;februari;2;Jönköpings län;6;Olycka med oskyddad trafikant inblandad;Skadade;58
2024;februari;2;Östergötlands län;5;Olycka med oskyddad trafikant inblandad;Skadade;192
2024;februari;2;Östergötlands län;5;Motorfordonsolycka, ej kollision med oskyddad;Skadade;57
2024;februari;2;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Skadade;31
2024;februari;2;Södermanlands län;4;Olycka med oskyddad trafikant inblandad;Skadade;166
2024;februari;2;Uppsala län;3;Motorfordonsolycka, ej kollision med oskyddad;Skadade;61
2024;februari;2;Uppsala län;3;Olycka med oskyddad trafikant inblandad;Skadade;106
2024;februari;2;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Skadade;215
2024;februari;2;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Skadade;603
2024;januari;1;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Skadade;282
2024;januari;1;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Skadade;706
2024;januari;1;Uppsala län;3;Olycka med oskyddad trafikant inblandad;Skadade;118
2024;januari;1;Uppsala län;3;Motorfordonsolycka, ej kollision med oskyddad;Skadade;43
2024;januari;1;Södermanlands län;4;Olycka med oskyddad trafikant inblandad;Skadade;186
2024;januari;1;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Skadade;49
2024;januari;1;Östergötlands län;5;Olycka med oskyddad trafikant inblandad;Skadade;308
2024;januari;1;Östergötlands län;5;Motorfordonsolycka, ej kollision med oskyddad;Skadade;65
2024;januari;1;Jönköpings län;6;Motorfordonsolycka, ej kollision med oskyddad;Skadade;49
2024;januari;1;Jönköpings län;6;Olycka med oskyddad trafikant inblandad;Skadade;94
2024;januari;1;Kronobergs län;7;Motorfordonsolycka, ej kollision med oskyddad;Skadade;49
2024;januari;1;Kronobergs län;7;Olycka med oskyddad trafikant inblandad;Skadade;50
2024;januari;1;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Skadade;26
2024;januari;1;Kalmar län;8;Olycka med oskyddad trafikant inblandad;Skadade;104
2024;januari;1;Gotlands län;9;Motorfordonsolycka, ej kollision med oskyddad;Skadade;3
2024;januari;1;Gotlands län;9;Olycka med oskyddad trafikant inblandad;Skadade;4
2024;januari;1;Blekinge län;10;Motorfordonsolycka, ej kollision med oskyddad;Skadade;28
2024;januari;1;Blekinge län;10;Olycka med oskyddad trafikant inblandad;Skadade;103
2024;januari;1;Skåne län;12;Olycka med oskyddad trafikant inblandad;Skadade;749
2024;januari;1;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Skadade;152
2024;januari;1;Hallands län;13;Olycka med oskyddad trafikant inblandad;Skadade;165
2024;januari;1;Hallands län;13;Motorfordonsolycka, ej kollision med oskyddad;Skadade;59
2024;januari;1;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Skadade;251
2024;januari;1;Värmlands län;17;Motorfordonsolycka, ej kollision med oskyddad;Skadade;43
2024;januari;1;Värmlands län;17;Olycka med oskyddad trafikant inblandad;Skadade;141
2024;januari;1;Västra Götalands län;14;Olycka med oskyddad trafikant inblandad;Skadade;417
2024;januari;1;Örebro län;18;Motorfordonsolycka, ej kollision med oskyddad;Skadade;53
2024;januari;1;Örebro län;18;Olycka med oskyddad trafikant inblandad;Skadade;57
2024;januari;1;Västmanlands län;19;Motorfordonsolycka, ej kollision med oskyddad;Skadade;43
2024;januari;1;Västmanlands län;19;Olycka med oskyddad trafikant inblandad;Skadade;167
2024;januari;1;Dalarnas län;20;Motorfordonsolycka, ej kollision med oskyddad;Skadade;92
2024;januari;1;Dalarnas län;20;Olycka med oskyddad trafikant inblandad;Skadade;159
2024;januari;1;Gävleborgs län;21;Motorfordonsolycka, ej kollision med oskyddad;Skadade;34
2024;januari;1;Gävleborgs län;21;Olycka med oskyddad trafikant inblandad;Skadade;57
2024;januari;1;Västernorrlands län;22;Olycka med oskyddad trafikant inblandad;Skadade;100
2024;januari;1;Västernorrlands län;22;Motorfordonsolycka, ej kollision med oskyddad;Skadade;79
2024;januari;1;Jämtlands län;23;Motorfordonsolycka, ej kollision med oskyddad;Skadade;26
2024;januari;1;Jämtlands län;23;Olycka med oskyddad trafikant inblandad;Skadade;76
2024;januari;1;Västerbottens län;24;Motorfordonsolycka, ej kollision med oskyddad;Skadade;62
2024;januari;1;Västerbottens län;24;Olycka med oskyddad trafikant inblandad;Skadade;188
2024;januari;1;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Skadade;35
2024;januari;1;Norrbottens län;25;Olycka med oskyddad trafikant inblandad;Skadade;27
2024;januari;1;Okänt;26;Motorfordonsolycka, ej kollision med oskyddad;Skadade;12
2024;januari;1;Okänt;26;Olycka med oskyddad trafikant inblandad;Skadade;15
2023;december;12;Okänt;26;Motorfordonsolycka, ej kollision med oskyddad;Skadade;14
