Year;Month;MonthId;County;CountyId;AccidentType;Severity;Quantity
2023;december;12;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2023;december;12;Östergötlands län;5;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;december;12;Jönköpings län;6;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2023;december;12;Gävleborgs län;21;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;december;12;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;december;12;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;3
2023;december;12;Kronobergs län;7;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;december;12;Gotlands län;9;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;december;12;Hallands län;13;Olycka med oskyddad trafikant inblandad;Omkomna;1
2023;december;12;Värmlands län;17;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;november;11;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2023;november;11;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;3
2023;november;11;Skåne län;12;Olycka med oskyddad trafikant inblandad;Omkomna;1
2023;november;11;Gävleborgs län;21;Olycka med oskyddad trafikant inblandad;Omkomna;1
2023;november;11;Västerbottens län;24;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;november;11;Värmlands län;17;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;november;11;Dalarnas län;20;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;november;11;Västernorrlands län;22;Olycka med oskyddad trafikant inblandad;Omkomna;1
2023;november;11;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2023;oktober;10;Jönköpings län;6;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;oktober;10;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;4
2023;oktober;10;Västra Götalands län;14;Olycka med oskyddad trafikant inblandad;Omkomna;2
2023;oktober;10;Skåne län;12;Olycka med oskyddad trafikant inblandad;Omkomna;2
2023;oktober;10;Jämtlands län;23;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;oktober;10;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2023;oktober;10;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Omkomna;5
2023;oktober;10;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;3
2023;oktober;10;Västerbottens län;24;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;oktober;10;Gävleborgs län;21;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;oktober;10;Örebro län;18;Olycka med oskyddad trafikant inblandad;Omkomna;1
2023;oktober;10;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;september;9;Västerbottens län;24;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2023;september;9;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;september;9;Hallands län;13;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2023;september;9;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;4
2023;september;9;Skåne län;12;Olycka med oskyddad trafikant inblandad;Omkomna;1
2023;september;9;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;3
2023;september;9;Västmanlands län;19;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;september;9;Dalarnas län;20;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;september;9;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;september;9;Blekinge län;10;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2023;september;9;Östergötlands län;5;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;september;9;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;4
2023;augusti;8;Kronobergs län;7;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;augusti;8;Kalmar län;8;Olycka med oskyddad trafikant inblandad;Omkomna;1
2023;augusti;8;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;7
2023;augusti;8;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;3
2023;augusti;8;Dalarnas län;20;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;augusti;8;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;augusti;8;Västerbottens län;24;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2023;augusti;8;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;augusti;8;Västra Götalands län;14;Olycka med oskyddad trafikant inblandad;Omkomna;1
2023;augusti;8;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2023;augusti;8;Gävleborgs län;21;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;juli;7;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;juli;7;Västerbottens län;24;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2023;juli;7;Gävleborgs län;21;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;juli;7;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;juli;7;Skåne län;12;Olycka med oskyddad trafikant inblandad;Omkomna;1
2023;juli;7;Västernorrlands län;22;Olycka med oskyddad trafikant inblandad;Omkomna;1
2023;juli;7;Uppsala län;3;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;juli;7;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Omkomna;1
2023;juli;7;Uppsala län;3;Olycka med oskyddad trafikant inblandad;Omkomna;1
2023;juni;6;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;4
2023;juni;6;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Omkomna;2
2023;juni;6;Östergötlands län;5;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;3
2023;juni;6;Östergötlands län;5;Olycka med oskyddad trafikant inblandad;Omkomna;1
2023;juni;6;Värmlands län;17;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2023;juni;6;Gävleborgs län;21;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2023;juni;6;Västmanlands län;19;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;juni;6;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2023;juni;6;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;5
2023;juni;6;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;maj;5;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;4
2023;maj;5;Värmlands län;17;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;maj;5;Västerbottens län;24;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;maj;5;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;3
2023;maj;5;Hallands län;13;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;maj;5;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2023;maj;5;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Omkomna;2
2023;maj;5;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;3
2023;maj;5;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2023;maj;5;Örebro län;18;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;maj;5;Hallands län;13;Olycka med oskyddad trafikant inblandad;Omkomna;1
2023;maj;5;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;maj;5;Jönköpings län;6;Olycka med oskyddad trafikant inblandad;Omkomna;1
2023;maj;5;Jönköpings län;6;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;april;4;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Omkomna;2
2023;april;4;Hallands län;13;Olycka med oskyddad trafikant inblandad;Omkomna;1
2023;april;4;Västmanlands län;19;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2023;april;4;Dalarnas län;20;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;april;4;Örebro län;18;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;april;4;Västmanlands län;19;Olycka med oskyddad trafikant inblandad;Omkomna;1
2023;april;4;Östergötlands län;5;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2023;april;4;Jönköpings län;6;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2023;april;4;Västerbottens län;24;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;april;4;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;april;4;Jämtlands län;23;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;mars;3;Västernorrlands län;22;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;mars;3;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;4
2023;mars;3;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2023;mars;3;Uppsala län;3;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;mars;3;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;mars;3;Västra Götalands län;14;Olycka med oskyddad trafikant inblandad;Omkomna;1
2023;mars;3;Värmlands län;17;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;mars;3;Kronobergs län;7;Olycka med oskyddad trafikant inblandad;Omkomna;1
2023;februari;2;Jönköpings län;6;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;februari;2;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;februari;2;Uppsala län;3;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;februari;2;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;februari;2;Örebro län;18;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;februari;2;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2023;februari;2;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;februari;2;Västernorrlands län;22;Olycka med oskyddad trafikant inblandad;Omkomna;1
2023;februari;2;Jämtlands län;23;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;februari;2;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2023;februari;2;Värmlands län;17;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;januari;1;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;5
2023;januari;1;Skåne län;12;Olycka med oskyddad trafikant inblandad;Omkomna;2
2023;januari;1;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;januari;1;Jönköpings län;6;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;januari;1;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2023;januari;1;Västernorrlands län;22;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;januari;1;Västmanlands län;19;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2023;januari;1;Östergötlands län;5;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;december;12;Dalarnas län;20;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;december;12;Örebro län;18;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;december;12;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;december;12;Kalmar län;8;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;december;12;Hallands län;13;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;december;12;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;december;12;Kronobergs län;7;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;december;12;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;december;12;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;4
2022;december;12;Skåne län;12;Olycka med oskyddad trafikant inblandad;Omkomna;2
2022;december;12;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;december;12;Gävleborgs län;21;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;december;12;Västmanlands län;19;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;november;11;Örebro län;18;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;november;11;Örebro län;18;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;november;11;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2022;november;11;Östergötlands län;5;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2022;november;11;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;november;11;Östergötlands län;5;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;november;11;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2022;november;11;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;november;11;Jönköpings län;6;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2022;november;11;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;november;11;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;3
2022;november;11;Skåne län;12;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;november;11;Hallands län;13;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2022;november;11;Västra Götalands län;14;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;november;11;Värmlands län;17;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;november;11;Värmlands län;17;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;november;11;Dalarnas län;20;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;november;11;Hallands län;13;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;november;11;Kronobergs län;7;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;oktober;10;Västmanlands län;19;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;oktober;10;Jönköpings län;6;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;oktober;10;Dalarnas län;20;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;oktober;10;Gävleborgs län;21;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;oktober;10;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2022;oktober;10;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;oktober;10;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;oktober;10;Östergötlands län;5;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2022;oktober;10;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;oktober;10;Uppsala län;3;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;oktober;10;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;3
2022;oktober;10;Västernorrlands län;22;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;oktober;10;Västernorrlands län;22;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;september;9;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;september;9;Västra Götalands län;14;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;september;9;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;september;9;Värmlands län;17;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;september;9;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;september;9;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;september;9;Jönköpings län;6;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;4
2022;september;9;Kronobergs län;7;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;september;9;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;september;9;Hallands län;13;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;september;9;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;3
2022;september;9;Västernorrlands län;22;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;augusti;8;Skåne län;12;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;augusti;8;Hallands län;13;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;augusti;8;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2022;augusti;8;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;augusti;8;Uppsala län;3;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;3
2022;augusti;8;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Omkomna;2
2022;augusti;8;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;4
2022;augusti;8;Kalmar län;8;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;augusti;8;Gävleborgs län;21;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;augusti;8;Västra Götalands län;14;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;augusti;8;Östergötlands län;5;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;augusti;8;Gotlands län;9;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;augusti;8;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;juli;7;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;juli;7;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;3
2022;juli;7;Västra Götalands län;14;Olycka med oskyddad trafikant inblandad;Omkomna;3
2022;juli;7;Örebro län;18;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;juli;7;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;6
2022;juli;7;Skåne län;12;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;juli;7;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;juli;7;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;juli;7;Gävleborgs län;21;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2022;juli;7;Gävleborgs län;21;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;juli;7;Örebro län;18;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;juli;7;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;4
2022;juli;7;Västerbottens län;24;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;juli;7;Jämtlands län;23;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;juni;6;Jämtlands län;23;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;juni;6;Västernorrlands län;22;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2022;juni;6;Dalarnas län;20;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;juni;6;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;juni;6;Uppsala län;3;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;juni;6;Örebro län;18;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;juni;6;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;juni;6;Jönköpings län;6;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2022;juni;6;Jönköpings län;6;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;juni;6;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;4
2022;juni;6;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Omkomna;2
2022;juni;6;Västerbottens län;24;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2022;juni;6;Östergötlands län;5;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2022;juni;6;Västra Götalands län;14;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;juni;6;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;juni;6;Värmlands län;17;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;juni;6;Västmanlands län;19;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;maj;5;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;maj;5;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;3
2022;maj;5;Gävleborgs län;21;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;maj;5;Gotlands län;9;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;maj;5;Södermanlands län;4;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;maj;5;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;5
2022;maj;5;Värmlands län;17;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;maj;5;Östergötlands län;5;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;maj;5;Östergötlands län;5;Olycka med oskyddad trafikant inblandad;Omkomna;2
2022;maj;5;Kronobergs län;7;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;maj;5;Dalarnas län;20;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;maj;5;Västmanlands län;19;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;april;4;Värmlands län;17;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;april;4;Jönköpings län;6;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;april;4;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;april;4;Skåne län;12;Olycka med oskyddad trafikant inblandad;Omkomna;3
2022;april;4;Örebro län;18;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2022;april;4;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2022;april;4;Västra Götalands län;14;Olycka med oskyddad trafikant inblandad;Omkomna;2
2022;april;4;Blekinge län;10;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;mars;3;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2022;mars;3;Gävleborgs län;21;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;mars;3;Västerbottens län;24;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;mars;3;Jönköpings län;6;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2022;mars;3;Skåne län;12;Olycka med oskyddad trafikant inblandad;Omkomna;2
2022;mars;3;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2022;mars;3;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;februari;2;Västerbottens län;24;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;februari;2;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2022;februari;2;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;februari;2;Blekinge län;10;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;februari;2;Uppsala län;3;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;februari;2;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;februari;2;Västra Götalands län;14;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;februari;2;Blekinge län;10;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;januari;1;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2022;januari;1;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Omkomna;1
2022;januari;1;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2022;januari;1;Kronobergs län;7;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;januari;1;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2022;januari;1;Värmlands län;17;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2022;januari;1;Hallands län;13;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2021;december;12;Värmlands län;17;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2021;december;12;Värmlands län;17;Olycka med oskyddad trafikant inblandad;Omkomna;1
2021;december;12;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2021;december;12;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2021;december;12;Västernorrlands län;22;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2021;december;12;Dalarnas län;20;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2021;december;12;Skåne län;12;Olycka med oskyddad trafikant inblandad;Omkomna;1
2021;december;12;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2021;december;12;Västerbottens län;24;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2021;december;12;Kalmar län;8;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2021;december;12;Gävleborgs län;21;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2021;december;12;Stockholms län;1;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2021;december;12;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2021;december;12;Norrbottens län;25;Olycka med oskyddad trafikant inblandad;Omkomna;2
2021;december;12;Örebro län;18;Olycka med oskyddad trafikant inblandad;Omkomna;1
2021;december;12;Jämtlands län;23;Olycka med oskyddad trafikant inblandad;Omkomna;1
2021;november;11;Hallands län;13;Olycka med oskyddad trafikant inblandad;Omkomna;1
2021;november;11;Södermanlands län;4;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2021;november;11;Skåne län;12;Olycka med oskyddad trafikant inblandad;Omkomna;1
2021;november;11;Västra Götalands län;14;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2021;november;11;Västra Götalands län;14;Olycka med oskyddad trafikant inblandad;Omkomna;1
2021;november;11;Kronobergs län;7;Olycka med oskyddad trafikant inblandad;Omkomna;1
2021;november;11;Skåne län;12;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;1
2021;november;11;Västmanlands län;19;Olycka med oskyddad trafikant inblandad;Omkomna;1
2021;november;11;Örebro län;18;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;3
2021;november;11;Norrbottens län;25;Motorfordonsolycka, ej kollision med oskyddad;Omkomna;2
2021;november;11;Stockholms län;1;Olycka med oskyddad trafikant inblandad;Omkomna;1
